Name,M1,M1_atom_number,M2,M2_atom_number,M3,M3_atom_number,Support ,Support_ID,M2_mol,M3_mol,M1_mol%,M2_mol%,M3_mol%,Temp,Total_flow,Ar_flow,CH4_flow,O2_flow,CT,CH4/O2,CH4_conv,C2y,C2H6y,C2H4y,COy,CO2y,C2s,C2H6s,C2H4s,COs,CO2s
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,8.0,9.0,3.0,0.38,3,23.72,4.02,1.23,2.79,15.91,2.64,16.95,5.19,11.76,67.07,11.13
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,4.0,4.8,1.2,0.75,4,16.56,2.85,0.77,2.08,12.94,1.96,17.21,4.65,12.56,78.14,11.84
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,6.0,7.2,1.8,0.50,4,16.32,3.12,1.03,2.09,12.17,1.85,19.12,6.31,12.81,74.57,11.34
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,8.0,9.6,2.4,0.38,4,17.11,3.18,1.41,1.77,11.10,2.00,18.59,8.24,10.34,64.87,11.69
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,4.0,5.1,0.9,0.75,6,10.02,2.10,0.77,1.33,7.90,1.17,20.96,7.68,13.27,78.84,11.68
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,6.0,7.7,1.3,0.50,6,10.36,2.58,1.22,1.36,7.15,1.33,24.90,11.78,13.13,69.02,12.84
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,8.0,10.3,1.7,0.38,6,12.36,2.90,1.66,1.24,6.69,1.60,23.46,13.43,10.03,54.13,12.94
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,7.0,2.0,1.0,0.75,2,33.14,2.50,1.23,1.27,22.37,5.06,7.54,3.71,3.83,67.50,15.27
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,10.5,3.0,1.5,0.50,2,33.43,3.28,1.84,1.44,19.41,6.21,9.81,5.50,4.31,58.06,18.58
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,14.0,4.0,2.0,0.38,2,31.42,4.46,2.20,2.26,16.59,6.85,14.19,7.00,7.19,52.80,21.80
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,7.0,2.3,0.8,0.75,3,22.76,3.17,1.63,1.54,13.84,3.91,13.93,7.16,6.77,60.81,17.18
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,10.5,3.4,1.1,0.50,3,21.91,3.61,2.12,1.49,11.54,4.84,16.48,9.68,6.80,52.67,22.09
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,14.0,4.5,1.5,0.38,3,19.44,5.01,1.99,3.02,8.04,3.27,25.77,10.24,15.53,41.36,16.82
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,7.0,2.4,0.6,0.75,4,19.29,3.62,1.70,1.92,9.51,2.94,18.77,8.81,9.95,49.30,15.24
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,10.5,3.6,0.9,0.50,4,14.83,3.33,1.77,1.56,6.24,2.96,22.45,11.94,10.52,42.08,19.96
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,14.0,4.8,1.2,0.38,4,12.79,4.19,1.89,2.30,4.21,2.20,32.76,14.78,17.98,32.92,17.20
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,10,7.0,2.6,0.4,0.75,6,11.84,3.40,1.67,1.73,5.98,2.08,28.72,14.10,14.61,50.51,17.57
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,15,10.5,3.9,0.6,0.50,6,11.99,2.69,1.61,1.08,4.14,1.85,22.44,13.43,9.01,34.53,15.43
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,850,20,14.0,5.1,0.9,0.38,6,9.32,3.02,1.51,1.51,3.14,1.38,32.40,16.20,16.20,33.69,14.81
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,1.5,5.7,2.8,0.75,2,32.93,5.46,1.19,4.27,22.43,5.82,16.58,3.61,12.97,68.11,17.67
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,2.3,8.5,4.3,0.50,2,30.33,5.69,1.54,4.15,23.14,5.84,18.76,5.08,13.68,76.29,19.25
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,3.0,11.3,5.7,0.38,2,33.72,5.33,1.73,3.60,22.32,5.65,15.81,5.13,10.68,66.19,16.76
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,1.5,6.4,2.1,0.75,3,22.32,4.45,1.32,3.13,15.37,3.04,19.94,5.91,14.02,68.86,13.62
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,2.3,9.6,3.2,0.50,3,20.89,4.18,1.75,2.43,15.32,3.04,20.01,8.38,11.63,73.34,14.55
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,3.0,12.8,4.3,0.38,3,22.09,3.61,2.12,1.49,13.75,3.48,16.34,9.60,6.75,62.25,15.75
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,1.5,6.8,1.7,0.75,4,16.42,3.50,1.40,2.10,11.55,2.05,21.32,8.53,12.79,70.34,12.48
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,2.3,10.2,2.6,0.50,4,16.64,3.12,2.01,1.11,10.58,2.64,18.75,12.08,6.67,63.58,15.87
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,3.0,13.6,3.4,0.38,4,14.05,5.05,2.09,2.96,6.50,2.58,35.94,14.88,21.07,46.26,18.36
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,1.5,7.3,1.2,0.75,6,12.12,2.92,1.62,1.30,7.13,1.57,24.09,13.37,10.73,58.83,12.95
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,2.3,10.9,1.8,0.50,6,10.50,3.68,1.85,1.83,4.19,1.84,35.05,17.62,17.43,39.90,17.52
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,3.0,14.6,2.4,0.38,6,7.24,4.09,1.75,2.34,2.43,1.02,56.49,24.17,32.32,33.56,14.09
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,4.0,4.0,2.0,0.75,2,31.34,4.07,1.37,2.70,22.97,5.74,12.99,4.37,8.62,73.29,18.32
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,6.0,6.0,3.0,0.50,2,31.00,3.60,2.00,1.60,21.08,5.89,11.61,6.45,5.16,68.00,19.00
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,8.0,8.0,4.0,0.38,2,29.19,5.10,2.17,2.93,16.91,5.74,17.47,7.43,10.04,57.93,19.66
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,4.0,4.5,1.5,0.75,3,22.68,3.55,1.77,1.78,14.42,3.50,15.65,7.80,7.85,63.58,15.43
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,6.0,6.8,2.3,0.50,3,18.98,5.21,2.22,2.99,9.18,3.95,27.45,11.70,15.75,48.37,20.81
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,8.0,9.0,3.0,0.38,3,14.44,6.27,2.17,4.10,5.67,2.30,43.42,15.03,28.39,39.27,15.93
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,4.0,4.8,1.2,0.75,4,16.21,3.26,1.86,1.40,10.44,2.76,20.11,11.47,8.64,64.40,17.03
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,6.0,7.2,1.8,0.50,4,11.44,4.75,2.00,2.75,5.07,2.84,41.52,17.48,24.04,44.32,24.83
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,8.0,9.6,2.4,0.38,4,8.27,4.66,1.94,2.72,3.38,1.28,56.35,23.46,32.89,40.87,15.48
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,4.0,5.1,0.9,0.75,6,8.23,2.90,1.71,1.19,4.70,2.04,35.24,20.78,14.46,57.11,24.79
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,6.0,7.7,1.3,0.50,6,5.19,3.43,1.57,1.86,2.31,1.17,66.09,30.25,35.84,44.51,22.54
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,8.0,10.3,1.7,0.38,6,5.12,2.81,1.46,1.35,1.54,0.68,54.88,28.52,26.37,30.08,13.28
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,7.0,2.0,1.0,0.75,2,20.49,6.01,2.11,3.90,9.54,4.82,29.33,10.30,19.03,46.56,23.52
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,10.5,3.0,1.5,0.50,2,16.60,4.44,1.91,2.53,6.19,2.15,26.75,11.51,15.24,37.29,12.95
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,14.0,4.0,2.0,0.38,2,10.62,3.79,1.83,1.96,4.21,1.64,35.69,17.23,18.46,39.64,15.44
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,7.0,2.3,0.8,0.75,3,10.97,4.22,1.89,2.33,5.10,2.42,38.47,17.23,21.24,46.49,22.06
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,10.5,3.4,1.1,0.50,3,6.16,2.97,1.50,1.47,2.99,1.50,48.21,24.35,23.86,48.54,24.35
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,14.0,4.5,1.5,0.38,3,6.82,2.42,1.30,1.12,2.57,1.16,35.48,19.06,16.42,37.68,17.01
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,7.0,2.4,0.6,0.75,4,8.32,3.09,1.42,1.67,3.74,1.73,37.14,17.07,20.07,44.95,20.79
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,10.5,3.6,0.9,0.50,4,7.00,2.18,1.27,0.91,2.54,1.17,31.14,18.14,13.00,36.29,16.71
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,14.0,4.8,1.2,0.38,4,5.77,1.76,1.12,0.64,1.97,0.93,30.50,19.41,11.09,34.14,16.12
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,10,7.0,2.6,0.4,0.75,6,5.35,2.19,1.23,0.96,2.17,1.32,40.93,22.99,17.94,40.56,24.67
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,15,10.5,3.9,0.6,0.50,6,3.43,1.45,0.88,0.57,1.72,0.88,42.27,25.66,16.62,50.15,25.66
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,800,20,14.0,5.1,0.9,0.38,6,2.83,1.21,0.74,0.47,1.36,0.72,42.76,26.15,16.61,48.06,25.44
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,1.5,5.7,2.8,0.75,2,32.47,4.63,1.61,3.02,21.49,5.86,14.26,4.96,9.30,66.18,18.05
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,2.3,8.5,4.3,0.50,2,33.22,4.01,1.98,2.03,21.23,5.93,12.07,5.96,6.11,63.91,17.85
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,3.0,11.3,5.7,0.38,2,30.71,4.81,2.27,2.54,18.23,6.15,15.66,7.39,8.27,59.36,20.03
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,1.5,6.4,2.1,0.75,3,21.23,3.61,1.83,1.78,14.29,3.38,17.00,8.62,8.38,67.31,15.92
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,2.3,9.6,3.2,0.50,3,18.99,5.39,2.25,3.14,10.11,3.80,28.38,11.85,16.54,53.24,20.01
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,3.0,12.8,4.3,0.38,3,14.21,6.53,2.25,4.28,6.29,2.06,45.95,15.83,30.12,44.26,14.50
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,1.5,6.8,1.7,0.75,4,15.19,3.06,1.99,1.07,9.67,2.91,20.14,13.10,7.04,63.66,19.16
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,2.3,10.2,2.6,0.50,4,10.83,5.36,2.00,3.36,4.44,1.84,49.49,18.47,31.02,41.00,16.99
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,3.0,13.6,3.4,0.38,4,7.63,4.59,1.96,2.63,3.12,0.84,60.16,25.69,34.47,40.89,11.01
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,1.5,7.3,1.2,0.75,6,11.44,3.84,1.65,2.19,3.68,1.52,33.57,14.42,19.14,32.17,13.29
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,2.3,10.9,1.8,0.50,6,4.30,3.46,1.58,1.88,1.89,0.69,80.47,36.74,43.72,43.95,16.05
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,3.0,14.6,2.4,0.38,6,5.03,2.67,1.35,1.32,1.47,0.48,53.08,26.84,26.24,29.22,9.54
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,4.0,4.0,2.0,0.75,2,30.10,3.31,1.96,1.35,19.66,6.65,11.00,6.51,4.49,65.32,22.09
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,6.0,6.0,3.0,0.50,2,23.66,7.12,2.23,4.89,11.83,4.87,30.09,9.43,20.67,50.00,20.58
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,8.0,8.0,4.0,0.38,2,14.98,6.91,2.37,4.54,8.12,2.23,46.13,15.82,30.31,54.21,14.89
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,4.0,4.5,1.5,0.75,3,15.97,5.66,1.92,3.74,7.90,3.27,35.44,12.02,23.42,49.47,20.48
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,6.0,6.8,2.3,0.50,3,9.17,4.88,1.96,2.92,4.37,1.30,53.22,21.37,31.84,47.66,14.18
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,8.0,9.0,3.0,0.38,3,7.30,4.01,1.83,2.18,3.04,0.85,54.93,25.07,29.86,41.64,11.64
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,4.0,4.8,1.2,0.75,4,8.68,4.73,1.84,2.89,3.94,1.94,54.49,21.20,33.29,45.39,22.35
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,6.0,7.2,1.8,0.50,4,4.67,3.42,1.61,1.81,2.54,0.86,73.23,34.48,38.76,54.39,18.42
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,8.0,9.6,2.4,0.38,4,2.92,2.79,1.44,1.35,1.72,0.65,95.55,49.32,46.23,58.90,22.26
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,4.0,5.1,0.9,0.75,6,3.61,2.85,1.35,1.50,2.17,0.97,78.95,37.40,41.55,60.11,26.87
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,6.0,7.7,1.3,0.50,6,5.13,2.16,1.19,0.97,1.36,0.62,42.11,23.20,18.91,26.51,12.09
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,8.0,10.3,1.7,0.38,6,3.30,1.73,1.04,0.69,0.98,0.48,52.42,31.52,20.91,29.70,14.55
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,7.0,2.0,1.0,0.75,2,11.04,3.84,1.71,2.13,5.18,2.05,34.78,15.49,19.29,46.92,18.57
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,10.5,3.0,1.5,0.50,2,8.87,2.75,1.41,1.34,3.23,1.29,31.00,15.90,15.11,36.41,14.54
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,14.0,4.0,2.0,0.38,2,4.47,2.26,1.31,0.95,1.96,0.89,50.56,29.31,21.25,43.85,19.91
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,7.0,2.3,0.8,0.75,3,7.91,2.54,1.39,1.15,3.47,1.35,32.11,17.57,14.54,43.87,17.07
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,10.5,3.4,1.1,0.50,3,3.47,1.78,1.08,0.70,1.56,0.89,51.30,31.12,20.17,44.96,25.65
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,14.0,4.5,1.5,0.38,3,3.00,1.59,1.10,0.49,1.19,0.67,53.00,36.67,16.33,39.67,22.33
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,7.0,2.4,0.6,0.75,4,3.79,1.99,0.97,1.02,2.55,1.15,52.51,25.59,26.91,67.28,30.34
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,10.5,3.6,0.9,0.50,4,5.46,1.20,0.76,0.44,1.52,0.71,21.98,13.92,8.06,27.84,13.00
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,14.0,4.8,1.2,0.38,4,3.46,1.02,0.73,0.29,1.66,0.52,29.48,21.10,8.38,47.98,15.03
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,10,7.0,2.6,0.4,0.75,6,3.79,1.26,0.85,0.41,2.08,0.91,33.25,22.43,10.82,54.88,24.01
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,15,10.5,3.9,0.6,0.50,6,3.25,0.98,0.64,0.34,1.03,0.64,30.15,19.69,10.46,31.69,19.69
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,775,20,14.0,5.1,0.9,0.38,6,2.15,0.81,0.64,0.17,0.87,0.46,37.67,29.77,7.91,40.47,21.40
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,1.5,5.7,2.8,0.75,2,31.32,4.09,1.97,2.12,19.06,6.17,13.06,6.29,6.77,60.86,19.70
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,2.3,8.5,4.3,0.50,2,26.08,7.37,2.33,5.04,13.78,4.52,28.26,8.93,19.33,52.84,17.33
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,3.0,11.3,5.7,0.38,2,20.97,6.92,2.26,4.66,9.84,2.40,33.00,10.78,22.22,46.92,11.44
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,1.5,6.4,2.1,0.75,3,18.47,5.88,1.97,3.91,7.77,2.80,31.84,10.67,21.17,42.07,15.16
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,2.3,9.6,3.2,0.50,3,10.98,5.28,2.00,3.28,5.08,1.30,48.09,18.21,29.87,46.27,11.84
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,3.0,12.8,4.3,0.38,3,7.70,4.15,1.85,2.30,3.47,0.74,53.90,24.03,29.87,45.06,9.61
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,1.5,6.8,1.7,0.75,4,10.58,4.55,1.76,2.79,4.22,1.36,43.01,16.64,26.37,39.89,12.85
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,2.3,10.2,2.6,0.50,4,4.85,3.43,1.60,1.83,2.58,0.69,70.72,32.99,37.73,53.20,14.23
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,3.0,13.6,3.4,0.38,4,5.70,2.71,1.46,1.25,1.82,0.51,47.54,25.61,21.93,31.93,8.95
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,1.5,7.3,1.2,0.75,6,5.37,2.72,1.30,1.42,1.89,0.70,50.65,24.21,26.44,35.20,13.04
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,2.3,10.9,1.8,0.50,6,3.06,1.98,1.08,0.90,1.26,0.46,64.71,35.29,29.41,41.18,15.03
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,3.0,14.6,2.4,0.38,6,2.43,1.50,0.89,0.61,0.86,0.34,61.73,36.63,25.10,35.39,13.99
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,4.0,4.0,2.0,0.75,2,18.80,6.63,2.12,4.51,9.56,3.61,35.27,11.28,23.99,50.85,19.20
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,6.0,6.0,3.0,0.50,2,10.05,5.09,2.03,3.06,5.71,1.36,50.65,20.20,30.45,56.82,13.53
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,8.0,8.0,4.0,0.38,2,7.78,4.61,2.07,2.54,4.42,1.03,59.25,26.61,32.65,56.81,13.24
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,4.0,4.5,1.5,0.75,3,12.36,5.29,1.81,3.48,5.74,2.03,42.80,14.64,28.16,46.44,16.42
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,6.0,6.8,2.3,0.50,3,8.93,4.50,1.87,2.63,4.16,1.11,50.39,20.94,29.45,46.58,12.43
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,8.0,9.0,3.0,0.38,3,7.39,4.11,1.78,2.33,3.37,0.86,55.62,24.09,31.53,45.60,11.64
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,4.0,4.8,1.2,0.75,4,12.45,5.07,1.76,3.31,5.17,2.05,40.72,14.14,26.59,41.53,16.47
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,6.0,7.2,1.8,0.50,4,8.16,4.64,1.91,2.73,3.58,1.21,56.86,23.41,33.46,43.87,14.83
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,8.0,9.6,2.4,0.38,4,8.09,4.20,1.75,2.45,3.08,0.89,51.92,21.63,30.28,38.07,11.00
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,4.0,5.1,0.9,0.75,6,10.36,3.11,1.60,1.51,5.24,1.83,30.02,15.44,14.58,50.58,17.66
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,6.0,7.7,1.3,0.50,6,7.99,3.88,1.69,2.19,3.24,1.25,48.56,21.15,27.41,40.55,15.64
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,8.0,10.3,1.7,0.38,6,7.24,3.88,1.63,2.25,2.25,0.91,53.59,22.51,31.08,31.08,12.57
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,7.0,2.0,1.0,0.75,2,32.40,3.92,1.91,2.01,18.86,6.30,12.10,5.90,6.20,58.21,19.44
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,10.5,3.0,1.5,0.50,2,30.01,5.01,2.23,2.78,16.37,5.87,16.69,7.43,9.26,54.55,19.56
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,20,14.0,4.0,2.0,0.38,2,26.48,6.89,2.33,4.56,12.60,4.28,26.02,8.80,17.22,47.58,16.16
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,10,7.0,2.3,0.8,0.75,3,22.04,4.54,1.69,2.85,13.15,3.75,20.60,7.67,12.93,59.66,17.01
Al2O3,n.a.,0,n.a.,0,n.a.,0,Al2O3,2,0.000,0.000,0,0,0,750,15,10.5,3.4,1.1,0.50,3,22.24,4.49,2.21,2.28,11.79,3.69,20.19,9.94,10.25,53.01,16.59
